TEXTURE AT STRAIN =    0.0000
   1.000   1.000   1.000  <-- length of phase ellipsoid axes
 -174.00   41.78 -134.57  <-- Euler angles (deg) of phase ellipsoid axes
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
  101.19  128.71 -116.74   0.0016500
TEXTURE AT STRAIN =    0.0500
   1.013   1.016   0.969  <-- length of phase ellipsoid axes
   42.80    1.78   64.27  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
  101.33  129.96 -116.60   0.0016500
